INCP Total Personal Income (weekly),"$1-$149 ($1-$7,799)","$1-$149 ($1-$7,799)","$1-$149 ($1-$7,799)","$1-$149 ($1-$7,799)","$1-$149 ($1-$7,799)","$1-$149 ($1-$7,799)","$1-$149 ($1-$7,799)","$1-$149 ($1-$7,799)","$150-$299 ($7,800-$15,599)","$150-$299 ($7,800-$15,599)","$150-$299 ($7,800-$15,599)","$150-$299 ($7,800-$15,599)","$150-$299 ($7,800-$15,599)","$150-$299 ($7,800-$15,599)","$150-$299 ($7,800-$15,599)","$150-$299 ($7,800-$15,599)","$300-$399 ($15,600-$20,799)","$300-$399 ($15,600-$20,799)","$300-$399 ($15,600-$20,799)","$300-$399 ($15,600-$20,799)","$300-$399 ($15,600-$20,799)","$300-$399 ($15,600-$20,799)","$300-$399 ($15,600-$20,799)","$300-$399 ($15,600-$20,799)","$400-$499 ($20,800-$25,999)","$400-$499 ($20,800-$25,999)","$400-$499 ($20,800-$25,999)","$400-$499 ($20,800-$25,999)","$400-$499 ($20,800-$25,999)","$400-$499 ($20,800-$25,999)","$400-$499 ($20,800-$25,999)","$400-$499 ($20,800-$25,999)","$500-$649 ($26,000-$33,799)","$500-$649 ($26,000-$33,799)","$500-$649 ($26,000-$33,799)","$500-$649 ($26,000-$33,799)","$500-$649 ($26,000-$33,799)","$500-$649 ($26,000-$33,799)","$500-$649 ($26,000-$33,799)","$500-$649 ($26,000-$33,799)","$650-$799 ($33,800-$41,599)","$650-$799 ($33,800-$41,599)","$650-$799 ($33,800-$41,599)","$650-$799 ($33,800-$41,599)","$650-$799 ($33,800-$41,599)","$650-$799 ($33,800-$41,599)","$650-$799 ($33,800-$41,599)","$650-$799 ($33,800-$41,599)","$800-$999 ($41,600-$51,999)","$800-$999 ($41,600-$51,999)","$800-$999 ($41,600-$51,999)","$800-$999 ($41,600-$51,999)","$800-$999 ($41,600-$51,999)","$800-$999 ($41,600-$51,999)","$800-$999 ($41,600-$51,999)","$800-$999 ($41,600-$51,999)","$1,000-$1,249 ($52,000-$64,999)","$1,000-$1,249 ($52,000-$64,999)","$1,000-$1,249 ($52,000-$64,999)","$1,000-$1,249 ($52,000-$64,999)","$1,000-$1,249 ($52,000-$64,999)","$1,000-$1,249 ($52,000-$64,999)","$1,000-$1,249 ($52,000-$64,999)","$1,000-$1,249 ($52,000-$64,999)","$1,250-$1,499 ($65,000-$77,999)","$1,250-$1,499 ($65,000-$77,999)","$1,250-$1,499 ($65,000-$77,999)","$1,250-$1,499 ($65,000-$77,999)","$1,250-$1,499 ($65,000-$77,999)","$1,250-$1,499 ($65,000-$77,999)","$1,250-$1,499 ($65,000-$77,999)","$1,250-$1,499 ($65,000-$77,999)","$1,500-$1,749 ($78,000-$90,999)","$1,500-$1,749 ($78,000-$90,999)","$1,500-$1,749 ($78,000-$90,999)","$1,500-$1,749 ($78,000-$90,999)","$1,500-$1,749 ($78,000-$90,999)","$1,500-$1,749 ($78,000-$90,999)","$1,500-$1,749 ($78,000-$90,999)","$1,500-$1,749 ($78,000-$90,999)","$1,750-$1,999 ($91,000-$103,999)","$1,750-$1,999 ($91,000-$103,999)","$1,750-$1,999 ($91,000-$103,999)","$1,750-$1,999 ($91,000-$103,999)","$1,750-$1,999 ($91,000-$103,999)","$1,750-$1,999 ($91,000-$103,999)","$1,750-$1,999 ($91,000-$103,999)","$1,750-$1,999 ($91,000-$103,999)","$2,000-$2,999 ($104,000-$155,999)","$2,000-$2,999 ($104,000-$155,999)","$2,000-$2,999 ($104,000-$155,999)","$2,000-$2,999 ($104,000-$155,999)","$2,000-$2,999 ($104,000-$155,999)","$2,000-$2,999 ($104,000-$155,999)","$2,000-$2,999 ($104,000-$155,999)","$2,000-$2,999 ($104,000-$155,999)","$3,000-$3,499 ($156,000-$181,999)","$3,000-$3,499 ($156,000-$181,999)","$3,000-$3,499 ($156,000-$181,999)","$3,000-$3,499 ($156,000-$181,999)","$3,000-$3,499 ($156,000-$181,999)","$3,000-$3,499 ($156,000-$181,999)","$3,000-$3,499 ($156,000-$181,999)","$3,000-$3,499 ($156,000-$181,999)","$3,500 or more ($182,000 or more)","$3,500 or more ($182,000 or more)","$3,500 or more ($182,000 or more)","$3,500 or more ($182,000 or more)","$3,500 or more ($182,000 or more)","$3,500 or more ($182,000 or more)","$3,500 or more ($182,000 or more)","$3,500 or more ($182,000 or more)"
Rutherford (South) - Telarah,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,5,8,5,0,6,0,0,0,0,10,0,6,12,0,0,0,0,14,5,7,24,4,4,0,0,6,7,15,18,0,6,0,0,14,9,19,23,0,8,3,0,9,7,12,21,0,10,0,0,12,13,15,15,3,5,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0
Tenambit - East Maitland,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0,3,0,0,0,4,14,12,0,3,0,5,4,6,16,15,0,0,0,0,20,9,21,21,0,13,0,0,22,13,28,29,4,18,0,0,21,14,41,46,6,17,0,0,23,7,34,27,8,11,0,0,44,33,59,28,9,9,0,0,5,8,3,9,0,0,0,0,12,16,0,5,0,4
Thornton - Millers Forest,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,4,3,0,0,0,0,6,0,9,8,0,0,0,0,4,0,16,3,0,0,0,5,15,3,12,18,0,0,0,0,18,8,20,34,0,5,3,0,47,18,30,52,8,12,0,0,31,31,42,68,13,13,0,0,39,16,44,78,5,28,3,0,38,24,63,53,13,21,3,0,83,60,80,66,44,28,0,0,10,13,6,6,8,4,0,0,19,18,0,17,3,3
Anna Bay,0,0,3,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,0,0,0,0,13,3,9,4,0,8,0,0,9,3,12,8,0,0,0,0,4,7,15,17,0,0,0,3,7,8,9,16,0,4,0,0,8,14,11,15,0,0,3,0,7,8,16,5,0,8,0,0,17,25,25,6,5,5,0,0,4,4,0,3,0,0,0,0,9,10,0,7,5,0
Lemon Tree Passage - Tanilba Bay,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,5,12,0,4,0,0,0,0,5,8,0,5,0,0,6,0,7,15,0,0,0,0,6,3,3,11,0,6,0,0,9,4,5,7,0,0,0,0,11,4,9,6,0,0,0,0,8,12,16,12,10,0,0,0,3,0,0,0,0,0,0,0,4,6,0,0,3,0
Nelson Bay Peninsula,0,3,0,3,4,0,0,0,0,0,0,8,3,0,0,0,0,0,6,4,0,4,0,8,0,0,3,5,6,7,0,3,0,3,10,3,23,14,0,4,0,3,23,7,22,27,0,8,0,3,21,10,34,31,4,8,0,4,38,19,21,36,7,15,0,0,32,26,37,43,5,13,0,0,36,16,48,53,12,23,0,6,34,19,59,28,5,3,3,0,73,71,87,33,27,22,0,0,28,18,12,10,4,0,0,0,36,24,3,46,8,5
Raymond Terrace,0,0,0,0,4,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,7,0,5,0,0,0,0,6,5,0,0,0,3,7,0,7,9,0,4,0,3,6,0,11,16,0,3,0,4,11,0,6,23,0,3,0,0,30,11,24,27,4,12,0,0,11,8,18,27,0,10,0,0,24,8,22,25,7,10,5,0,17,6,25,23,6,0,0,0,18,11,31,15,18,4,0,0,0,3,0,3,0,0,0,0,0,5,0,4,0,0
Seaham - Woodville,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,5,0,0,0,0,4,0,5,8,0,0,0,0,9,0,9,15,0,0,0,0,7,8,4,16,0,4,0,0,6,5,10,28,0,0,0,0,17,3,8,12,0,4,0,0,9,12,22,20,0,4,0,0,9,8,17,14,3,3,0,0,22,23,38,17,12,9,0,0,4,7,6,0,3,4,0,0,17,14,4,10,0,10
Tea Gardens - Hawks Nest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,4,0,5,5,0,0,0,0,0,0,0,4,0,5,0,0,3,5,4,7,0,0,0,0,0,0,7,3,0,5,0,0,4,5,4,8,0,0,0,0,9,0,6,10,0,6,0,0,0,3,5,9,0,0,0,0,5,0,7,13,0,4,0,0,8,8,13,7,4,9,0,0,0,0,0,4,0,0,0,0,11,8,0,6,0,4
Williamtown - Medowie - Karuah,0,4,5,0,0,0,0,0,0,0,0,4,5,0,0,0,0,5,6,4,0,0,0,7,0,0,0,0,3,0,0,0,0,0,7,0,12,12,0,3,0,3,12,0,14,22,0,10,0,0,15,7,14,21,0,5,0,4,20,10,16,47,8,20,0,0,19,6,29,28,5,10,0,0,22,16,37,39,8,15,0,0,20,15,27,24,11,9,0,0,31,42,51,45,22,8,0,0,7,18,0,0,8,0,0,0,12,23,0,4,5,4
Muswellbrook,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,3,0,3,9,0,0,0,0,7,0,8,9,0,0,0,3,5,6,10,10,0,6,0,9,9,5,24,13,0,0,0,0,9,9,12,14,0,9,0,0,6,14,24,21,0,13,0,0,6,11,27,14,0,5,0,0,13,41,50,31,8,0,0,0,0,11,0,4,0,0,0,0,6,6,0,8,0,0
Muswellbrook Surrounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,3,0,0,0,0,0,3,0,3,10,0,0,0,0,0,4,6,8,0,3,0,0,4,4,10,8,0,4,0,0,6,6,5,4,0,0,0,0,7,0,10,0,3,0,0,0,7,7,18,5,6,0,0,0,4,4,0,0,0,0,0,0,9,4,3,0,0,0
Scone,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,5,5,0,0,0,0,0,0,6,12,0,0,0,0,4,3,6,3,0,0,0,0,9,12,14,18,0,5,0,3,5,8,16,16,0,5,0,4,8,10,15,12,0,3,0,0,5,7,31,12,4,6,0,0,18,28,43,11,4,8,0,0,5,5,0,3,0,0,0,0,8,9,0,7,0,4
Scone Surrounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,5,8,0,0,0,0,3,4,9,6,0,0,0,0,4,0,0,11,0,0,0,0,7,3,17,11,0,0,0,3,11,10,9,12,0,3,0,0,3,6,23,17,0,3,3,0,10,8,6,12,0,3,0,0,5,6,20,8,0,0,0,0,12,14,37,9,0,8,0,0,5,6,0,3,0,0,0,0,8,6,0,3,0,0
Dapto - Avondale,0,5,0,0,9,0,0,0,0,3,0,0,8,0,0,0,0,0,4,0,5,4,0,4,0,6,6,4,3,8,0,3,0,3,10,4,10,24,0,3,0,5,12,8,24,36,6,7,0,4,26,12,23,36,4,7,5,0,38,12,40,52,10,24,0,4,27,16,42,53,9,21,5,5,42,23,46,62,10,20,3,4,39,12,59,55,14,16,8,4,57,42,79,62,30,9,0,0,7,9,4,11,3,4,0,0,12,9,0,14,9,5
Horsley - Kembla Grange,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,3,3,0,0,0,0,9,4,7,7,0,6,0,0,13,8,19,14,0,7,0,4,12,5,29,24,6,11,5,0,31,16,23,34,11,12,0,3,36,12,39,37,8,21,3,3,43,16,35,60,13,14,0,0,20,18,37,57,12,13,9,0,47,29,70,54,33,16,0,0,20,16,0,11,3,6,0,0,4,5,3,16,10,0
Port Kembla Industrial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Unanderra - Mount Kembla,0,5,3,0,4,0,0,0,0,0,3,3,3,5,0,3,0,0,0,3,7,3,0,3,0,0,5,0,10,4,0,0,0,7,9,9,17,3,0,5,7,0,15,4,20,13,4,4,0,6,24,9,24,28,5,15,3,0,40,16,51,44,12,22,6,4,42,26,32,50,8,17,0,0,48,25,49,58,11,22,7,3,32,33,70,51,16,16,3,0,63,77,130,75,29,25,0,0,15,22,6,10,4,3,4,0,23,22,0,42,4,0
Berkeley - Lake Heights - Cringila,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,3,0,0,0,0,0,0,0,7,6,0,0,0,0,4,0,4,12,0,4,0,5,8,6,11,18,0,6,0,7,11,4,13,14,0,10,0,0,23,12,17,32,8,12,0,0,23,21,19,16,4,19,0,0,18,10,31,22,0,11,0,4,16,12,30,19,5,8,0,10,21,29,40,14,9,5,0,0,4,3,5,0,8,4,0,0,5,3,0,7,5,0
Port Kembla - Warrawong,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,4,11,0,0,0,0,5,4,7,9,0,5,0,0,9,0,9,16,0,10,0,0,10,7,14,18,3,8,0,0,17,5,21,15,0,5,0,0,19,12,12,24,0,9,3,4,8,13,13,17,4,5,0,0,21,16,25,20,9,7,0,0,4,9,3,9,3,0,0,0,5,3,0,8,0,0
Windang - Primbee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,0,4,3,0,5,0,0,4,0,6,7,7,3,0,0,14,4,11,0,0,7,0,0,4,3,15,10,0,3,0,0,5,5,13,0,0,6,0,0,9,5,18,10,4,4,0,0,4,0,0,3,0,0,0,0,4,4,3,5,0,3
Illawarra Catchment Reserve,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Albion Park - Macquarie Pass,0,0,0,4,8,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,12,0,0,0,0,0,3,3,4,8,0,0,0,0,7,9,18,17,0,7,0,0,8,3,17,23,4,10,0,5,26,8,31,34,4,18,0,0,49,12,41,65,10,18,3,5,51,21,46,70,14,27,0,0,59,19,59,67,15,23,3,0,27,19,71,46,10,11,3,11,63,54,113,65,33,20,0,0,11,13,3,8,3,0,0,0,10,13,0,4,10,0
Albion Park Rail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,4,0,0,5,0,0,11,0,7,3,0,8,0,7,11,0,7,0,3,3,7,6,15,0,10,0,0,13,3,15,15,0,8,0,0,5,7,6,9,4,3,0,0,6,4,16,20,0,4,0,0,12,6,19,4,3,0,0,0,4,5,3,0,0,0,0,0,0,0,0,5,0,0
Kiama,0,4,3,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,5,0,0,4,0,0,5,0,8,4,0,3,0,0,5,4,5,10,0,4,0,5,14,5,14,10,3,0,0,4,6,3,15,20,5,3,0,10,21,11,35,21,0,18,0,6,28,18,35,35,0,3,0,0,25,21,30,45,0,16,0,5,20,16,38,28,5,9,0,7,40,41,69,47,18,21,0,3,12,23,10,9,6,4,0,5,19,15,0,37,5,8
Kiama Downs - Minnamurra,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,8,3,0,0,0,0,0,0,11,17,0,6,0,4,11,9,15,17,0,10,0,5,16,10,17,30,3,7,0,0,16,13,28,25,4,7,0,3,15,9,23,16,3,7,0,6,19,4,47,19,0,9,0,0,21,36,69,32,14,12,0,0,7,3,3,6,0,0,0,0,14,13,3,20,6,3
Kiama Hinterland - Gerringong,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,4,0,3,7,3,7,5,0,0,0,0,0,0,3,0,0,0,0,6,6,6,9,11,0,3,0,11,4,3,12,16,3,4,0,3,11,6,30,18,0,3,4,10,15,13,27,20,0,11,3,0,22,12,28,28,0,18,0,5,23,14,30,36,8,11,3,0,16,17,47,19,4,10,0,9,35,48,69,42,7,26,0,0,17,12,3,15,5,0,0,3,43,33,0,28,7,9
Shellharbour - Flinders,0,0,0,0,0,0,0,0,0,0,5,3,6,5,0,4,0,3,4,3,11,0,0,0,0,4,3,5,7,5,0,0,0,0,12,5,8,8,0,4,3,3,12,5,33,30,3,5,0,5,32,12,33,36,9,11,3,0,44,19,67,47,4,21,4,4,62,18,60,51,11,20,0,0,40,31,66,58,18,27,5,0,40,19,73,52,14,31,0,5,96,88,106,95,39,27,0,4,27,28,9,22,14,0,0,0,41,28,0,49,11,6
Shellharbour - Oak Flats,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,4,8,0,0,0,0,4,6,8,5,0,5,0,0,14,7,20,20,0,3,0,0,12,8,27,27,7,11,0,3,20,6,26,21,5,14,0,5,29,12,24,32,4,10,0,0,12,9,32,17,3,5,0,4,26,20,49,34,17,12,0,0,5,4,0,6,5,0,0,0,7,7,0,15,0,0
Warilla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,3,0,0,3,0,0,5,0,13,3,0,0,0,3,9,4,5,5,0,0,0,0,13,4,12,13,0,12,0,5,19,12,12,30,5,14,0,3,12,13,40,43,4,12,0,3,26,9,34,45,4,18,0,6,31,12,36,52,4,11,0,0,17,19,49,38,14,10,0,0,31,18,48,38,21,8,0,0,10,10,4,5,0,0,0,0,7,3,3,8,3,0
Balgownie - Fairy Meadow,0,0,0,0,5,0,0,0,0,4,4,6,9,8,0,0,0,4,4,0,11,4,0,0,0,0,0,3,15,3,6,5,0,4,13,10,27,9,0,8,0,6,17,8,32,19,0,16,3,0,43,23,42,40,7,21,7,16,59,28,61,65,11,29,3,5,67,32,79,69,12,35,10,4,69,57,67,73,22,35,0,7,66,37,93,62,29,26,8,9,115,104,178,84,58,32,0,0,28,16,9,18,10,4,5,0,40,29,12,56,26,18
Corrimal - Tarrawanna - Bellambi,0,0,0,0,8,0,0,0,0,3,0,0,3,0,0,0,0,3,5,0,9,4,0,0,0,4,4,4,5,0,4,4,0,3,7,3,8,5,0,11,0,10,12,6,25,19,0,9,0,7,31,11,28,17,6,12,3,3,37,20,48,54,9,18,4,13,36,21,50,47,17,28,8,10,33,31,62,53,9,26,4,0,44,30,62,49,14,17,0,4,79,59,125,59,30,28,0,3,9,15,9,12,4,0,0,4,33,11,0,13,12,7
Figtree - Keiraville,0,0,0,0,9,0,0,6,6,7,0,3,23,3,4,3,3,0,11,4,21,7,3,8,0,6,7,8,22,6,8,3,0,0,10,15,40,15,4,9,0,0,23,14,34,32,8,16,3,4,44,33,38,41,12,10,3,6,62,46,77,73,19,35,3,6,60,47,93,82,13,21,0,5,76,45,86,105,33,36,11,9,50,43,133,76,30,19,15,10,127,109,212,117,70,40,3,5,28,30,28,19,13,4,0,0,33,30,33,99,24,19
Helensburgh,0,0,0,4,3,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,5,0,0,0,0,3,0,0,5,5,0,3,0,0,6,8,8,0,0,4,0,0,3,5,22,11,0,0,6,5,11,7,18,17,0,4,3,7,21,20,33,19,3,9,0,7,29,21,40,22,0,17,0,4,20,28,34,22,3,10,3,4,28,11,50,24,5,10,5,14,62,62,72,43,29,24,0,3,27,15,10,4,9,6,0,0,50,14,4,20,22,8
Thirroul - Austinmer - Coalcliff,3,4,0,0,6,0,0,3,0,0,0,0,10,5,0,0,0,5,0,3,9,0,0,0,0,4,9,3,4,10,0,0,0,6,7,5,16,13,0,4,3,6,11,14,29,19,4,0,0,14,20,11,34,32,0,14,4,21,28,20,42,46,4,20,6,18,45,31,45,46,3,30,3,21,39,38,56,40,9,24,6,13,31,35,68,41,8,30,15,28,89,72,150,58,26,45,0,5,31,20,21,23,3,4,3,11,95,46,37,100,20,34
Woonona - Bulli - Russell Vale,0,3,3,0,8,0,0,0,3,5,7,0,3,9,0,4,0,4,4,4,15,5,3,0,0,5,4,3,10,9,0,0,0,4,14,15,17,15,0,7,0,12,14,16,35,27,0,6,3,4,23,19,51,43,0,15,3,12,55,27,83,72,4,25,0,10,62,30,70,79,4,23,11,11,66,49,89,78,18,36,3,7,66,40,117,66,8,32,17,8,135,104,196,124,56,43,4,0,33,33,14,21,19,5,3,0,54,51,12,58,19,12
Wollongong - East,0,0,0,5,6,5,0,0,3,3,5,0,8,0,0,4,0,6,7,0,5,3,0,8,0,0,11,0,7,3,0,3,9,7,14,9,25,5,5,8,0,10,24,9,24,21,3,13,5,20,38,34,29,27,0,19,8,13,72,43,48,61,17,39,10,10,67,62,73,93,26,36,8,4,76,66,71,99,22,42,12,9,53,45,88,73,22,22,6,3,122,112,126,116,54,49,6,0,24,15,11,22,12,8,3,0,32,20,17,83,15,15
Wollongong - West,0,4,0,0,5,5,0,6,0,0,5,0,9,4,3,4,0,4,5,9,17,4,0,0,0,4,6,6,8,4,6,0,9,0,20,6,18,9,4,3,0,8,13,9,28,19,4,11,3,6,32,21,31,26,9,32,3,11,56,36,52,74,17,32,0,0,51,44,46,72,26,32,6,9,63,53,73,99,39,30,13,8,32,19,80,92,26,20,13,10,79,84,116,101,58,16,0,0,13,21,14,27,21,3,0,3,9,24,9,52,12,11
Bulahdelah - Stroud,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,3,4,8,0,0,0,0,4,4,8,12,0,0,0,0,6,0,6,12,0,0,0,0,3,0,5,10,0,3,0,0,10,0,12,11,0,0,0,0,3,0,9,5,0,0,0,0,12,12,12,9,7,3,0,0,3,0,0,0,0,0,4,0,4,4,0,0,0,0
Forster,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,3,3,7,5,3,0,3,0,0,5,0,11,6,0,0,0,3,13,7,6,16,0,10,0,6,8,0,13,21,3,3,0,0,16,3,14,42,0,0,0,6,18,9,24,38,5,22,0,0,12,13,26,50,0,13,0,0,17,7,39,49,4,15,0,0,13,16,42,47,0,6,0,0,23,18,55,52,3,21,0,0,6,0,0,8,0,0,0,0,11,3,4,45,0,4
Forster-Tuncurry Surrounds,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,3,0,0,0,5,0,0,7,8,0,3,0,5,6,6,3,6,0,0,0,0,3,0,6,17,0,0,0,0,13,8,14,18,0,0,0,0,8,9,5,12,0,12,0,0,12,4,20,12,0,6,0,0,8,4,25,10,4,6,0,0,20,11,22,13,5,0,0,0,5,0,4,3,0,0,0,0,24,0,0,10,3,8
Tuncurry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,4,0,5,0,0,0,6,0,5,0,0,0,0,3,11,0,0,0,0,10,0,9,14,0,6,0,0,3,4,7,14,0,4,0,0,8,0,9,14,0,3,0,0,10,5,7,12,0,0,0,0,3,6,8,12,0,4,0,0,7,5,21,15,0,0,0,0,0,0,0,4,6,0,0,0,6,0,0,5,0,0
Kempsey,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,4,6,0,0,0,0,3,0,0,0,0,5,6,0,3,0,0,6,0,8,11,3,4,0,0,6,7,17,20,0,5,0,0,9,4,17,21,0,11,0,0,28,7,18,41,0,8,0,0,11,3,31,41,0,16,0,0,11,0,28,29,0,14,0,0,9,3,34,17,0,12,0,0,9,9,51,45,0,11,0,0,5,0,0,3,0,0,0,0,4,4,0,17,0,5
Kempsey Surrounds,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,5,5,0,0,0,6,7,0,0,3,0,3,0,0,0,0,4,11,0,5,0,4,5,0,12,11,0,6,0,0,7,4,15,24,0,7,0,4,11,0,28,20,3,7,0,0,18,3,25,25,0,5,0,0,13,12,31,33,0,15,0,5,10,4,31,17,0,7,0,5,25,20,32,25,0,6,0,0,4,3,0,3,0,7,0,0,5,0,0,6,0,0
Macksville - Scotts Head,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,4,4,0,0,0,0,0,0,4,3,0,3,0,0,0,0,3,5,0,0,0,3,4,0,13,5,0,3,0,0,5,0,13,23,0,4,0,0,4,0,11,14,0,5,0,0,9,4,14,20,0,3,0,0,4,0,20,8,0,4,4,0,9,4,23,6,0,4,0,0,0,4,0,0,0,0,0,0,4,3,0,0,0,0
Nambucca Heads,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,8,3,0,0,0,0,0,4,4,0,0,0,0,0,3,0,9,6,0,0,0,0,8,0,0,10,0,3,0,0,9,3,16,18,0,4,0,0,11,3,12,17,0,13,0,0,11,6,12,15,0,3,0,0,0,0,11,3,0,4,0,0,5,4,36,11,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,5
Nambucca Heads Surrounds,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,5,3,0,0,0,4,0,4,0,5,0,0,0,0,4,3,7,9,0,3,0,5,7,0,3,13,0,0,0,3,11,4,14,17,0,0,0,0,11,3,24,22,0,5,0,5,6,12,22,19,0,6,0,6,4,4,19,17,0,12,0,0,8,12,37,11,0,9,0,0,9,7,46,15,0,3,0,0,5,0,0,3,0,0,0,0,9,4,0,14,0,0
South West Rocks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,4,0,3,3,0,4,0,0,4,3,4,10,0,0,0,0,0,0,5,6,0,6,0,0,9,5,14,4,0,4,0,0,8,5,8,14,0,3,0,0,3,7,21,12,0,0,0,0,6,6,17,11,0,3,0,0,9,6,18,16,0,8,0,0,0,3,3,3,0,0,0,0,0,0,4,5,0,3
Lord Howe Island,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laurieton - Bonny Hills,0,3,0,0,4,0,0,0,0,0,0,5,7,4,0,0,0,5,0,6,7,4,4,7,0,0,4,6,9,10,0,0,0,3,3,10,9,9,0,12,0,3,10,8,13,25,0,4,0,6,24,6,31,32,3,13,0,3,26,12,25,44,6,18,0,0,17,13,35,42,8,15,0,0,23,14,58,55,4,11,0,0,12,6,86,40,3,13,4,0,42,14,118,26,11,20,0,0,9,0,0,3,0,0,0,0,9,4,3,9,6,0
